case,expert_ranking,proxy,student_index,spearman,kendall,n_items
Expert_A,1-2-3-4-5-7-8-6,log_readTime,8,0.30952380952380953,0.21428571428571427,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,9,0.6428571428571429,0.4999999999999999,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,10,0.6428571428571429,0.42857142857142855,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,11,-0.2380952380952381,-0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,12,-0.14285714285714288,-0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,13,0.19047619047619052,0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,14,-0.19047619047619052,-0.2857142857142857,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,15,-0.2380952380952381,-0.21428571428571427,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,16,0.6666666666666667,0.5357142857142856,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,17,-0.6190476190476191,-0.4999999999999999,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,18,0.4285714285714286,0.3214285714285714,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,19,-0.14285714285714288,0.0,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,20,0.3928571428571429,0.3214285714285714,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,21,0.5476190476190477,0.4999999999999999,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,22,0.7380952380952381,0.6428571428571428,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,23,-0.2142857142857143,-0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,24,0.28571428571428575,0.21428571428571427,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,25,-0.14285714285714288,-0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,26,-0.261904761904762,-0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,27,0.7142857142857144,0.5714285714285714,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,28,0.09523809523809526,0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,29,0.7619047619047621,0.6428571428571428,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,30,-0.4642857142857144,-0.3928571428571428,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,31,0.3214285714285715,0.25,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,32,0.8095238095238096,0.6428571428571428,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,33,0.6904761904761906,0.5714285714285714,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,34,0.5476190476190477,0.3571428571428571,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,35,0.4761904761904762,0.3571428571428571,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,36,-0.6190476190476191,-0.5714285714285714,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,37,0.38095238095238104,0.3571428571428571,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,38,0.19047619047619052,0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,39,0.4761904761904762,0.3571428571428571,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,40,0.261904761904762,0.14285714285714285,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,41,0.6428571428571429,0.42857142857142855,8
Expert_A,1-2-3-4-5-7-8-6,log_readTime,42,-0.2380952380952381,-0.21428571428571427,8
