case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,delta_kendall,abs_delta_spearman,abs_delta_kendall
CASE3_one_violation,1-2-5-3-8-6,time_output,per_student,0.483397683,0.325722304,0.374774775,0.282991888,37,0.718367347,0.188551991,0.6,0.249443826,7,-0.234969664,-0.225225225,0.234969664,0.225225225
CASE3_one_violation,1-2-5-3-8-6,time_output,avg,1,0,1,0,6,0.771428571,0,0.6,0,6,0.228571429,0.4,0.228571429,0.4
CASE3_one_violation,1-2-5-3-8-6,time_output,median,1,0,1,0,6,0.771428571,0,0.6,0,6,0.228571429,0.4,0.228571429,0.4
CASE3_one_violation,1-2-5-3-8-6,time_syntaxBL,per_student,0.027799228,0.343081425,0.01981982,0.258833078,37,-0.008163265,0.216365033,-0.00952381,0.202926436,7,0.035962493,0.029343629,0.035962493,0.029343629
CASE3_one_violation,1-2-5-3-8-6,time_syntaxBL,avg,0.085714286,0,0.066666667,0,6,0.085714286,0,0.066666667,0,6,0,0,0,0
CASE3_one_violation,1-2-5-3-8-6,time_syntaxBL,median,-0.028571429,0.114285714,0,0.066666667,6,-0.285714286,0.142857143,-0.133333333,0.066666667,6,0.257142857,0.133333333,0.257142857,0.133333333
CASE3_one_violation,1-2-5-3-8-6,time_scaleSM,per_student,0.159073359,0.35222345,0.120720721,0.277196535,37,0.334693878,0.377103982,0.285714286,0.333741247,7,-0.175620518,-0.164993565,0.175620518,0.164993565
CASE3_one_violation,1-2-5-3-8-6,time_scaleSM,avg,0.371428571,0,0.333333333,0,6,0.514285714,0.028571429,0.4,0.066666667,6,-0.142857143,-0.066666667,0.142857143,0.066666667
CASE3_one_violation,1-2-5-3-8-6,time_scaleSM,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.657142857,0.12344268,0.533333333,0.127656948,6,-0.228571429,-0.2,0.228571429,0.2
CASE3_one_violation,1-2-5-3-8-6,time_scaleST,per_student,0.151351351,0.398998463,0.117117117,0.336170058,37,0.432653061,0.298657276,0.333333333,0.27371634,7,-0.28130171,-0.216216216,0.28130171,0.216216216
CASE3_one_violation,1-2-5-3-8-6,time_scaleST,avg,-0.028571429,0,0.066666667,0,6,0.742857143,0.085714286,0.666666667,0.066666667,6,-0.771428571,-0.6,0.771428571,0.6
CASE3_one_violation,1-2-5-3-8-6,time_scaleST,median,0.257142857,0.228571429,0.2,0.180534187,6,0.428571429,0.171428571,0.333333333,0.14401646,6,-0.171428571,-0.133333333,0.171428571,0.133333333
CASE3_one_violation,1-2-5-3-8-6,log_time_function,per_student,0.242471042,0.376392234,0.194594595,0.275257293,37,0.4,0.355875302,0.323809524,0.25305391,7,-0.157528958,-0.129214929,0.157528958,0.129214929
CASE3_one_violation,1-2-5-3-8-6,log_time_function,avg,0.771428571,0,0.6,0,6,0.771428571,0,0.6,0,6,0,0,0,0
CASE3_one_violation,1-2-5-3-8-6,log_time_function,median,0.828571429,0,0.733333333,0,6,0.6,0,0.333333333,0,6,0.228571429,0.4,0.228571429,0.4
CASE3_one_violation,1-2-5-3-8-6,log_time_output,per_student,0.483397683,0.325722304,0.374774775,0.282991888,37,0.718367347,0.188551991,0.6,0.249443826,7,-0.234969664,-0.225225225,0.234969664,0.225225225
CASE3_one_violation,1-2-5-3-8-6,log_time_output,avg,1,0,1,0,6,0.885714286,0,0.733333333,0,6,0.114285714,0.266666667,0.114285714,0.266666667
CASE3_one_violation,1-2-5-3-8-6,log_time_output,median,1,0,1,0,6,0.771428571,0,0.6,0,6,0.228571429,0.4,0.228571429,0.4
CASE3_one_violation,1-2-5-3-8-6,log_time_syntaxBL,per_student,0.027799228,0.343081425,0.01981982,0.258833078,37,-0.008163265,0.216365033,-0.00952381,0.202926436,7,0.035962493,0.029343629,0.035962493,0.029343629
CASE3_one_violation,1-2-5-3-8-6,log_time_syntaxBL,avg,0.085714286,0,0.066666667,0,6,-0.142857143,0,-0.066666667,0,6,0.228571429,0.133333333,0.228571429,0.133333333
CASE3_one_violation,1-2-5-3-8-6,log_time_syntaxBL,median,-0.028571429,0.114285714,0,0.066666667,6,-0.285714286,0.142857143,-0.133333333,0.066666667,6,0.257142857,0.133333333,0.257142857,0.133333333
CASE3_one_violation,1-2-5-3-8-6,log_time_scaleSM,per_student,0.159073359,0.35222345,0.120720721,0.277196535,37,0.334693878,0.377103982,0.285714286,0.333741247,7,-0.175620518,-0.164993565,0.175620518,0.164993565
CASE3_one_violation,1-2-5-3-8-6,log_time_scaleSM,avg,0.371428571,0,0.333333333,0,6,0.485714286,0,0.333333333,0,6,-0.114285714,0,0.114285714,0
CASE3_one_violation,1-2-5-3-8-6,log_time_scaleSM,median,0.428571429,0.285714286,0.333333333,0.272165527,6,0.657142857,0.12344268,0.533333333,0.127656948,6,-0.228571429,-0.2,0.228571429,0.2
CASE3_one_violation,1-2-5-3-8-6,log_time_scaleST,per_student,0.151351351,0.398998463,0.117117117,0.336170058,37,0.432653061,0.298657276,0.333333333,0.27371634,7,-0.28130171,-0.216216216,0.28130171,0.216216216
CASE3_one_violation,1-2-5-3-8-6,log_time_scaleST,avg,0.371428571,0,0.333333333,0,6,0.6,0,0.466666667,0,6,-0.228571429,-0.133333333,0.228571429,0.133333333
CASE3_one_violation,1-2-5-3-8-6,log_time_scaleST,median,0.257142857,0.228571429,0.2,0.180534187,6,0.428571429,0.171428571,0.333333333,0.14401646,6,-0.171428571,-0.133333333,0.171428571,0.133333333
CASE3_one_violation,1-2-5-3-8-6,acc_function,per_student,0.32046332,0.419867083,0.257657658,0.350773375,37,-0.036734694,0.378954919,-0.019047619,0.299659671,7,0.357198014,0.276705277,0.357198014,0.276705277
CASE3_one_violation,1-2-5-3-8-6,acc_function,avg,0.714285714,0,0.466666667,0,6,-0.171428571,0.153861852,-0.2,0.094280904,6,0.885714286,0.666666667,0.885714286,0.666666667
CASE3_one_violation,1-2-5-3-8-6,acc_function,median,0.428571429,0.285714286,0.333333333,0.272165527,6,-0.428571429,0.285714286,-0.333333333,0.272165527,6,0.857142857,0.666666667,0.857142857,0.666666667
CASE3_one_violation,1-2-5-3-8-6,acc_output,per_student,0.335907336,0.29983672,0.261261261,0.233206338,37,0.404081633,0.26205226,0.314285714,0.203818424,7,-0.068174297,-0.053024453,0.068174297,0.053024453
CASE3_one_violation,1-2-5-3-8-6,acc_output,avg,0.828571429,0,0.733333333,0,6,0.714285714,0.09035079,0.6,0.094280904,6,0.114285714,0.133333333,0.114285714,0.133333333
CASE3_one_violation,1-2-5-3-8-6,acc_output,median,0.685714286,0.167413294,0.533333333,0.20727509,6,0.685714286,0.167413294,0.533333333,0.20727509,6,0,0,0,0
CASE3_one_violation,1-2-5-3-8-6,acc_syntaxBL,per_student,-0.111196911,0.143517206,-0.086486486,0.111624494,37,-0.110204082,0.127252712,-0.085714286,0.098974332,7,-0.00099283,-0.000772201,0.00099283,0.000772201
CASE3_one_violation,1-2-5-3-8-6,acc_syntaxBL,avg,-0.742857143,0.085714286,-0.666666667,0.066666667,6,-0.257142857,0.34758643,-0.2,0.272165527,6,-0.485714286,-0.466666667,0.485714286,0.466666667
CASE3_one_violation,1-2-5-3-8-6,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0,0,0
CASE3_one_violation,1-2-5-3-8-6,scaleSM,per_student,0.626254826,0.24769235,0.520720721,0.22291427,37,0.612244898,0.157870038,0.485714286,0.166053293,7,0.014009928,0.035006435,0.014009928,0.035006435
CASE3_one_violation,1-2-5-3-8-6,scaleSM,avg,0.828571429,0,0.733333333,0,6,0.8,0.028571429,0.666666667,0.066666667,6,0.028571429,0.066666667,0.028571429,0.066666667
CASE3_one_violation,1-2-5-3-8-6,scaleSM,median,0.714285714,0.136027208,0.6,0.14401646,6,0.428571429,0.233284737,0.333333333,0.196261353,6,0.285714286,0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-3-8-6,scaleST,per_student,0.619305019,0.215254341,0.497297297,0.194577911,37,0.453061224,0.146825353,0.352380952,0.131965776,7,0.166243795,0.144916345,0.166243795,0.144916345
CASE3_one_violation,1-2-5-3-8-6,scaleST,avg,0.942857143,0,0.866666667,0,6,0.742857143,0.028571429,0.533333333,0.066666667,6,0.2,0.333333333,0.2,0.333333333
CASE3_one_violation,1-2-5-3-8-6,scaleST,median,0.885714286,0.080812204,0.8,0.127656948,6,0.428571429,0.233284737,0.333333333,0.196261353,6,0.457142857,0.466666667,0.457142857,0.466666667
CASE3_one_violation,1-2-5-4-7-6,readTime,per_student,0.331274131,0.39211531,0.259459459,0.357093298,37,0.497959184,0.316635794,0.438095238,0.275697425,7,-0.166685052,-0.178635779,0.166685052,0.178635779
CASE3_one_violation,1-2-5-4-7-6,readTime,avg,0.771428571,0,0.6,0,6,0.485714286,0,0.333333333,0,6,0.285714286,0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-6,readTime,median,0.657142857,0,0.6,0,6,0.314285714,0,0.2,0,6,0.342857143,0.4,0.342857143,0.4
CASE3_one_violation,1-2-5-4-7-6,log_readTime,per_student,0.235135135,0.484219761,0.2,0.399098082,37,0.497959184,0.316635794,0.438095238,0.275697425,7,-0.262824049,-0.238095238,0.262824049,0.238095238
CASE3_one_violation,1-2-5-4-7-6,log_readTime,avg,0.771428571,0,0.6,0,6,0.485714286,0,0.333333333,0,6,0.285714286,0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-6,log_readTime,median,0.657142857,0,0.6,0,6,0.314285714,0,0.2,0,6,0.342857143,0.4,0.342857143,0.4
CASE3_one_violation,1-2-5-4-7-6,time_function,per_student,0.066409266,0.42916582,0.059459459,0.333435582,37,0.273469388,0.404884792,0.257142857,0.325485857,7,-0.207060121,-0.197683398,0.207060121,0.197683398
CASE3_one_violation,1-2-5-4-7-6,time_function,avg,0.657142857,0,0.6,0,6,0.942857143,0,0.866666667,0,6,-0.285714286,-0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-6,time_function,median,0.942857143,0,0.866666667,0,6,0.6,0,0.333333333,0,6,0.342857143,0.533333333,0.342857143,0.533333333
CASE3_one_violation,1-2-5-4-7-6,time_output,per_student,0.512741313,0.351747411,0.409009009,0.297804645,37,0.726530612,0.147955665,0.6,0.178174161,7,-0.2137893,-0.190990991,0.2137893,0.190990991
CASE3_one_violation,1-2-5-4-7-6,time_output,avg,1,0,1,0,6,1,0,1,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-6,time_output,median,1,0,1,0,6,0.942857143,0,0.866666667,0,6,0.057142857,0.133333333,0.057142857,0.133333333
CASE3_one_violation,1-2-5-4-7-6,time_syntaxBL,per_student,0.012355212,0.400525884,0.001801802,0.317832935,37,-0.004081633,0.251608735,-0.038095238,0.204262958,7,0.016436845,0.03989704,0.016436845,0.03989704
CASE3_one_violation,1-2-5-4-7-6,time_syntaxBL,avg,0.028571429,0,-0.066666667,0,6,-0.085714286,0,-0.2,0,6,0.114285714,0.133333333,0.114285714,0.133333333
CASE3_one_violation,1-2-5-4-7-6,time_syntaxBL,median,0.085714286,0.12344268,0,0.127656948,6,-0.228571429,0.142857143,-0.266666667,0.066666667,6,0.314285714,0.266666667,0.314285714,0.266666667
CASE3_one_violation,1-2-5-4-7-6,time_scaleSM,per_student,0.084942085,0.420515613,0.068468468,0.339753129,37,0.253061224,0.23827787,0.19047619,0.199773114,7,-0.16811914,-0.122007722,0.16811914,0.122007722
CASE3_one_violation,1-2-5-4-7-6,time_scaleSM,avg,0.085714286,0,0.066666667,0,6,0.257142857,0,0.2,0,6,-0.171428571,-0.133333333,0.171428571,0.133333333
CASE3_one_violation,1-2-5-4-7-6,time_scaleSM,median,0.342857143,0.248533111,0.266666667,0.20727509,6,0.714285714,0.09035079,0.6,0.094280904,6,-0.371428571,-0.333333333,0.371428571,0.333333333
CASE3_one_violation,1-2-5-4-7-6,time_scaleST,per_student,0.054826255,0.356633049,0.032432432,0.29474746,37,0.32244898,0.374933008,0.266666667,0.3086067,7,-0.267622725,-0.234234234,0.267622725,0.234234234
CASE3_one_violation,1-2-5-4-7-6,time_scaleST,avg,-0.6,0,-0.333333333,0,6,0.714285714,0,0.6,0,6,-1.314285714,-0.933333333,1.314285714,0.933333333
CASE3_one_violation,1-2-5-4-7-6,time_scaleST,median,-0.085714286,0.374710773,-0.066666667,0.272165527,6,0.085714286,0.12344268,0,0.127656948,6,-0.171428571,-0.066666667,0.171428571,0.066666667
CASE3_one_violation,1-2-5-4-7-6,log_time_function,per_student,0.066409266,0.42916582,0.059459459,0.333435582,37,0.273469388,0.404884792,0.257142857,0.325485857,7,-0.207060121,-0.197683398,0.207060121,0.197683398
CASE3_one_violation,1-2-5-4-7-6,log_time_function,avg,0.6,0,0.466666667,0,6,0.771428571,0,0.6,0,6,-0.171428571,-0.133333333,0.171428571,0.133333333
CASE3_one_violation,1-2-5-4-7-6,log_time_function,median,0.942857143,0,0.866666667,0,6,0.6,0,0.333333333,0,6,0.342857143,0.533333333,0.342857143,0.533333333
CASE3_one_violation,1-2-5-4-7-6,log_time_output,per_student,0.512741313,0.351747411,0.409009009,0.297804645,37,0.726530612,0.147955665,0.6,0.178174161,7,-0.2137893,-0.190990991,0.2137893,0.190990991
CASE3_one_violation,1-2-5-4-7-6,log_time_output,avg,1,0,1,0,6,1,0,1,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-6,log_time_output,median,1,0,1,0,6,0.942857143,0,0.866666667,0,6,0.057142857,0.133333333,0.057142857,0.133333333
CASE3_one_violation,1-2-5-4-7-6,log_time_syntaxBL,per_student,0.012355212,0.400525884,0.001801802,0.317832935,37,-0.004081633,0.251608735,-0.038095238,0.204262958,7,0.016436845,0.03989704,0.016436845,0.03989704
CASE3_one_violation,1-2-5-4-7-6,log_time_syntaxBL,avg,0.2,0,0.066666667,0,6,-0.085714286,0,-0.2,0,6,0.285714286,0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-6,log_time_syntaxBL,median,0.085714286,0.12344268,0,0.127656948,6,-0.228571429,0.142857143,-0.266666667,0.066666667,6,0.314285714,0.266666667,0.314285714,0.266666667
CASE3_one_violation,1-2-5-4-7-6,log_time_scaleSM,per_student,0.084942085,0.420515613,0.068468468,0.339753129,37,0.253061224,0.23827787,0.19047619,0.199773114,7,-0.16811914,-0.122007722,0.16811914,0.122007722
CASE3_one_violation,1-2-5-4-7-6,log_time_scaleSM,avg,0.142857143,0,0.2,0,6,0.6,0,0.466666667,0,6,-0.457142857,-0.266666667,0.457142857,0.266666667
CASE3_one_violation,1-2-5-4-7-6,log_time_scaleSM,median,0.342857143,0.248533111,0.266666667,0.20727509,6,0.714285714,0.09035079,0.6,0.094280904,6,-0.371428571,-0.333333333,0.371428571,0.333333333
CASE3_one_violation,1-2-5-4-7-6,log_time_scaleST,per_student,0.054826255,0.356633049,0.032432432,0.29474746,37,0.32244898,0.374933008,0.266666667,0.3086067,7,-0.267622725,-0.234234234,0.267622725,0.234234234
CASE3_one_violation,1-2-5-4-7-6,log_time_scaleST,avg,0.085714286,0,0.066666667,0,6,0.371428571,0,0.333333333,0,6,-0.285714286,-0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-6,log_time_scaleST,median,-0.085714286,0.374710773,-0.066666667,0.272165527,6,0.085714286,0.12344268,0,0.127656948,6,-0.171428571,-0.066666667,0.171428571,0.066666667
CASE3_one_violation,1-2-5-4-7-6,acc_function,per_student,0.207722008,0.394202255,0.165765766,0.315227787,37,-0.269387755,0.237507535,-0.20952381,0.18662779,7,0.477109763,0.375289575,0.477109763,0.375289575
CASE3_one_violation,1-2-5-4-7-6,acc_function,avg,0.485714286,0,0.333333333,0,6,-0.428571429,0.145686272,-0.333333333,0.094280904,6,0.914285714,0.666666667,0.914285714,0.666666667
CASE3_one_violation,1-2-5-4-7-6,acc_function,median,0.171428571,0.24633366,0.133333333,0.20727509,6,-0.657142857,0.16495722,-0.466666667,0.196261353,6,0.828571429,0.6,0.828571429,0.6
CASE3_one_violation,1-2-5-4-7-6,acc_output,per_student,0.312741313,0.243430705,0.243243243,0.189334993,37,0.281632653,0.203427523,0.219047619,0.158221407,7,0.03110866,0.024195624,0.03110866,0.024195624
CASE3_one_violation,1-2-5-4-7-6,acc_output,avg,0.885714286,0,0.733333333,0,6,0.514285714,0.117803018,0.466666667,0.094280904,6,0.371428571,0.266666667,0.371428571,0.266666667
CASE3_one_violation,1-2-5-4-7-6,acc_output,median,0.514285714,0.225575605,0.4,0.20727509,6,0.428571429,0.285714286,0.333333333,0.272165527,6,0.085714286,0.066666667,0.085714286,0.066666667
CASE3_one_violation,1-2-5-4-7-6,acc_syntaxBL,per_student,-0.032432432,0.204544309,-0.025225225,0.159090018,37,-0.036734694,0.164282545,-0.028571429,0.127775313,7,0.004302261,0.003346203,0.004302261,0.003346203
CASE3_one_violation,1-2-5-4-7-6,acc_syntaxBL,avg,-0.285714286,0.103015751,-0.2,0.094280904,6,-0.085714286,0.265985525,-0.066666667,0.196261353,6,-0.2,-0.133333333,0.2,0.133333333
CASE3_one_violation,1-2-5-4-7-6,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-6,scaleSM,per_student,0.400772201,0.235557944,0.313513514,0.201415331,37,0.408163265,0.162138972,0.323809524,0.144435723,7,-0.007391065,-0.01029601,0.007391065,0.01029601
CASE3_one_violation,1-2-5-4-7-6,scaleSM,avg,0.542857143,0.057142857,0.4,0.066666667,6,0.542857143,0,0.466666667,0,6,0,-0.066666667,0,0.066666667
CASE3_one_violation,1-2-5-4-7-6,scaleSM,median,0.542857143,0.080812204,0.4,0.127656948,6,0.085714286,0.237904686,0.066666667,0.180534187,6,0.457142857,0.333333333,0.457142857,0.333333333
CASE3_one_violation,1-2-5-4-7-6,scaleST,per_student,0.416988417,0.198111265,0.322522523,0.172258283,37,0.187755102,0.174032699,0.142857143,0.139970842,7,0.229233315,0.17966538,0.229233315,0.17966538
CASE3_one_violation,1-2-5-4-7-6,scaleST,avg,0.6,0,0.466666667,0,6,0.428571429,0,0.2,0,6,0.171428571,0.266666667,0.171428571,0.266666667
CASE3_one_violation,1-2-5-4-7-6,scaleST,median,0.657142857,0.12344268,0.533333333,0.127656948,6,0.085714286,0.237904686,0.066666667,0.180534187,6,0.571428571,0.466666667,0.571428571,0.466666667
CASE3_one_violation,1-2-5-4-7-8,readTime,per_student,0.239382239,0.448241098,0.187387387,0.384329013,37,0.408163265,0.489829931,0.380952381,0.381665998,7,-0.168781026,-0.193564994,0.168781026,0.193564994
CASE3_one_violation,1-2-5-4-7-8,readTime,avg,0.485714286,0,0.333333333,0,6,0.485714286,0,0.333333333,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-8,readTime,median,0.371428571,0,0.333333333,0,6,0.314285714,0,0.2,0,6,0.057142857,0.133333333,0.057142857,0.133333333
CASE3_one_violation,1-2-5-4-7-8,log_readTime,per_student,0.239382239,0.448241098,0.187387387,0.384329013,37,0.408163265,0.489829931,0.380952381,0.381665998,7,-0.168781026,-0.193564994,0.168781026,0.193564994
CASE3_one_violation,1-2-5-4-7-8,log_readTime,avg,0.485714286,0,0.333333333,0,6,0.485714286,0,0.333333333,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-8,log_readTime,median,0.371428571,0,0.333333333,0,6,0.314285714,0,0.2,0,6,0.057142857,0.133333333,0.057142857,0.133333333
CASE3_one_violation,1-2-5-4-7-8,time_function,per_student,0.28957529,0.347787089,0.234234234,0.302788491,37,0.526530612,0.338357253,0.447619048,0.288871445,7,-0.236955323,-0.213384813,0.236955323,0.213384813
CASE3_one_violation,1-2-5-4-7-8,time_function,avg,0.657142857,0,0.6,0,6,0.942857143,0,0.866666667,0,6,-0.285714286,-0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-8,time_function,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.466666667,0,6,0.285714286,0.4,0.285714286,0.4
CASE3_one_violation,1-2-5-4-7-8,time_output,per_student,0.522007722,0.346610641,0.41981982,0.29321245,37,0.759183673,0.160070788,0.628571429,0.194714746,7,-0.237175951,-0.208751609,0.237175951,0.208751609
CASE3_one_violation,1-2-5-4-7-8,time_output,avg,1,0,1,0,6,1,0,1,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-8,time_output,median,1,0,1,0,6,0.942857143,0,0.866666667,0,6,0.057142857,0.133333333,0.057142857,0.133333333
CASE3_one_violation,1-2-5-4-7-8,time_syntaxBL,per_student,-0.042471042,0.352478992,-0.030630631,0.282245222,37,-0.2,0.274472725,-0.19047619,0.212105309,7,0.157528958,0.15984556,0.157528958,0.15984556
CASE3_one_violation,1-2-5-4-7-8,time_syntaxBL,avg,0.028571429,0,-0.066666667,0,6,-0.085714286,0,-0.2,0,6,0.114285714,0.133333333,0.114285714,0.133333333
CASE3_one_violation,1-2-5-4-7-8,time_syntaxBL,median,-0.057142857,0.188802168,-0.066666667,0.14401646,6,-0.371428571,0,-0.333333333,0,6,0.314285714,0.266666667,0.314285714,0.266666667
CASE3_one_violation,1-2-5-4-7-8,time_scaleSM,per_student,0.159073359,0.388445388,0.127927928,0.326737767,37,0.081632653,0.315000512,0.057142857,0.26768513,7,0.077440706,0.070785071,0.077440706,0.070785071
CASE3_one_violation,1-2-5-4-7-8,time_scaleSM,avg,0.542857143,0,0.466666667,0,6,-0.257142857,0,-0.2,0,6,0.8,0.666666667,0.8,0.666666667
CASE3_one_violation,1-2-5-4-7-8,time_scaleSM,median,0.342857143,0.248533111,0.266666667,0.20727509,6,0.285714286,0.170633075,0.2,0.14401646,6,0.057142857,0.066666667,0.057142857,0.066666667
CASE3_one_violation,1-2-5-4-7-8,time_scaleST,per_student,0.135135135,0.415244458,0.102702703,0.335880214,37,0.044897959,0.431380493,0.047619048,0.326042719,7,0.090237176,0.055083655,0.090237176,0.055083655
CASE3_one_violation,1-2-5-4-7-8,time_scaleST,avg,0.085714286,0,0.066666667,0,6,0.485714286,0.114285714,0.4,0.066666667,6,-0.4,-0.333333333,0.4,0.333333333
CASE3_one_violation,1-2-5-4-7-8,time_scaleST,median,0.342857143,0.248533111,0.266666667,0.20727509,6,-0.428571429,0.265985525,-0.333333333,0.196261353,6,0.771428571,0.6,0.771428571,0.6
CASE3_one_violation,1-2-5-4-7-8,log_time_function,per_student,0.28957529,0.347787089,0.234234234,0.302788491,37,0.526530612,0.338357253,0.447619048,0.288871445,7,-0.236955323,-0.213384813,0.236955323,0.213384813
CASE3_one_violation,1-2-5-4-7-8,log_time_function,avg,0.6,0,0.466666667,0,6,0.885714286,0,0.733333333,0,6,-0.285714286,-0.266666667,0.285714286,0.266666667
CASE3_one_violation,1-2-5-4-7-8,log_time_function,median,0.942857143,0,0.866666667,0,6,0.657142857,0,0.466666667,0,6,0.285714286,0.4,0.285714286,0.4
CASE3_one_violation,1-2-5-4-7-8,log_time_output,per_student,0.522007722,0.346610641,0.41981982,0.29321245,37,0.759183673,0.160070788,0.628571429,0.194714746,7,-0.237175951,-0.208751609,0.237175951,0.208751609
CASE3_one_violation,1-2-5-4-7-8,log_time_output,avg,1,0,1,0,6,1,0,1,0,6,0,0,0,0
CASE3_one_violation,1-2-5-4-7-8,log_time_output,median,1,0,1,0,6,0.942857143,0,0.866666667,0,6,0.057142857,0.133333333,0.057142857,0.133333333
CASE3_one_violation,1-2-5-4-7-8,log_time_syntaxBL,per_student,-0.042471042,0.352478992,-0.030630631,0.282245222,37,-0.2,0.274472725,-0.19047619,0.212105309,7,0.157528958,0.15984556,0.157528958,0.15984556
